Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,Question Key,Response
1,1562174394681,03/07/2019 17:19:54,1562174394542,-4,03/07/2019 13:19:54,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562174415336,03/07/2019 17:20:15,1562174415249,-4,03/07/2019 13:20:15,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,age-1,35
3,1562174415618,03/07/2019 17:20:15,1562174415253,-4,03/07/2019 13:20:15,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Bachelor's Degree
4,1562174415618,03/07/2019 17:20:15,1562174415253,-4,03/07/2019 13:20:15,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,2
5,1562174415618,03/07/2019 17:20:15,1562174415254,-4,03/07/2019 13:20:15,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562174415618,03/07/2019 17:20:15,1562174415254,-4,03/07/2019 13:20:15,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
7,1562174415618,03/07/2019 17:20:15,1562174415254,-4,03/07/2019 13:20:15,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562174415618,03/07/2019 17:20:15,1562174415254,-4,03/07/2019 13:20:15,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562174415618,03/07/2019 17:20:15,1562174415255,-4,03/07/2019 13:20:15,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562174415618,03/07/2019 17:20:15,1562174415255,-4,03/07/2019 13:20:15,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562174415618,03/07/2019 17:20:15,1562174415255,-4,03/07/2019 13:20:15,8449,8,questionnaire-zk38,,2760235,5b1ee62544127b000140123a,765993,,complete,,5d1ce34a95a9c100168844f5,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,20713
1,1562174465431,03/07/2019 17:21:05,1562174465962,-4,03/07/2019 13:21:05,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562174489688,03/07/2019 17:21:29,1562174490215,-4,03/07/2019 13:21:30,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,age-1,50
3,1562174489844,03/07/2019 17:21:29,1562174490216,-4,03/07/2019 13:21:30,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Post-secondary non-tertiary education
4,1562174489844,03/07/2019 17:21:29,1562174490217,-4,03/07/2019 13:21:30,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,1
5,1562174489844,03/07/2019 17:21:29,1562174490217,-4,03/07/2019 13:21:30,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562174489844,03/07/2019 17:21:29,1562174490217,-4,03/07/2019 13:21:30,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,24255
7,1562174489844,03/07/2019 17:21:29,1562174490217,-4,03/07/2019 13:21:30,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562174489844,03/07/2019 17:21:29,1562174490217,-4,03/07/2019 13:21:30,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562174489844,03/07/2019 17:21:29,1562174490217,-4,03/07/2019 13:21:30,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562174489844,03/07/2019 17:21:29,1562174490217,-4,03/07/2019 13:21:30,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562174489844,03/07/2019 17:21:29,1562174490217,-4,03/07/2019 13:21:30,8449,8,questionnaire-zk38,,2760250,5be04ea54a5e53000157ac4f,765995,,complete,,5d1ce3c933e4b60019b14af9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x730,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
1,1562174747620,03/07/2019 17:25:47,1562174747473,1,03/07/2019 18:25:47,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562174776074,03/07/2019 17:26:16,1562174775883,1,03/07/2019 18:26:15,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,age-1,41
3,1562174776168,03/07/2019 17:26:16,1562174775890,1,03/07/2019 18:26:15,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Bachelor's Degree
4,1562174776168,03/07/2019 17:26:16,1562174775890,1,03/07/2019 18:26:15,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,2
5,1562174776168,03/07/2019 17:26:16,1562174775891,1,03/07/2019 18:26:15,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562174776168,03/07/2019 17:26:16,1562174775891,1,03/07/2019 18:26:15,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
7,1562174776168,03/07/2019 17:26:16,1562174775891,1,03/07/2019 18:26:15,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562174776168,03/07/2019 17:26:16,1562174775892,1,03/07/2019 18:26:15,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562174776168,03/07/2019 17:26:16,1562174775892,1,03/07/2019 18:26:15,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562174776168,03/07/2019 17:26:16,1562174775892,1,03/07/2019 18:26:15,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562174776168,03/07/2019 17:26:16,1562174775893,1,03/07/2019 18:26:15,8449,8,questionnaire-zk38,,2760294,5a4a93ab35c9d50001fdd082,766000,,complete,,5d1ce48e55b364001a976abe,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,28420
1,1562174766581,03/07/2019 17:26:06,1562174769220,1,03/07/2019 18:26:09,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562174791529,03/07/2019 17:26:31,1562174794231,1,03/07/2019 18:26:34,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,age-1,46
3,1562174791763,03/07/2019 17:26:31,1562174794232,1,03/07/2019 18:26:34,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Bachelor's Degree
4,1562174791763,03/07/2019 17:26:31,1562174794233,1,03/07/2019 18:26:34,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,2
5,1562174791763,03/07/2019 17:26:31,1562174794233,1,03/07/2019 18:26:34,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Male
6,1562174791763,03/07/2019 17:26:31,1562174794233,1,03/07/2019 18:26:34,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,2
7,1562174791763,03/07/2019 17:26:31,1562174794233,1,03/07/2019 18:26:34,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562174791763,03/07/2019 17:26:31,1562174794233,1,03/07/2019 18:26:34,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562174791763,03/07/2019 17:26:31,1562174794233,1,03/07/2019 18:26:34,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562174791763,03/07/2019 17:26:31,1562174794233,1,03/07/2019 18:26:34,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562174791763,03/07/2019 17:26:31,1562174794234,1,03/07/2019 18:26:34,8449,8,questionnaire-zk38,,2760296,5b65538ab7193d00012f6e47,766002,,complete,,5d1ce465153c720001986b43,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x657,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,25015
1,1562174862927,03/07/2019 17:27:42,1562174859694,-4,03/07/2019 13:27:39,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562174877974,03/07/2019 17:27:57,1562174874801,-4,03/07/2019 13:27:54,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,age-1,29
3,1562174878114,03/07/2019 17:27:58,1562174874802,-4,03/07/2019 13:27:54,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Post-secondary non-tertiary education
4,1562174878114,03/07/2019 17:27:58,1562174874802,-4,03/07/2019 13:27:54,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,1
5,1562174878114,03/07/2019 17:27:58,1562174874802,-4,03/07/2019 13:27:54,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Male
6,1562174878114,03/07/2019 17:27:58,1562174874802,-4,03/07/2019 13:27:54,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,15108
7,1562174878114,03/07/2019 17:27:58,1562174874802,-4,03/07/2019 13:27:54,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562174878114,03/07/2019 17:27:58,1562174874802,-4,03/07/2019 13:27:54,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562174878114,03/07/2019 17:27:58,1562174874802,-4,03/07/2019 13:27:54,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562174878114,03/07/2019 17:27:58,1562174874802,-4,03/07/2019 13:27:54,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562174878114,03/07/2019 17:27:58,1562174874802,-4,03/07/2019 13:27:54,8449,8,questionnaire-zk38,,2760309,5c38b2194a45dc0001654e0c,766005,,complete,,5d1ce46145ebdb00179ae2d9,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1080,1333x1156,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,2
1,1562175103322,03/07/2019 17:31:43,1562175104025,-3,03/07/2019 14:31:44,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562175121688,03/07/2019 17:32:01,1562175122446,-3,03/07/2019 14:32:02,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,age-1,46
3,1562175121860,03/07/2019 17:32:01,1562175122450,-3,03/07/2019 14:32:02,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Master's Degree
4,1562175121860,03/07/2019 17:32:01,1562175122451,-3,03/07/2019 14:32:02,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,3
5,1562175121860,03/07/2019 17:32:01,1562175122451,-3,03/07/2019 14:32:02,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562175121860,03/07/2019 17:32:01,1562175122452,-3,03/07/2019 14:32:02,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
7,1562175121860,03/07/2019 17:32:01,1562175122452,-3,03/07/2019 14:32:02,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562175121860,03/07/2019 17:32:01,1562175122453,-3,03/07/2019 14:32:02,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562175121860,03/07/2019 17:32:01,1562175122453,-3,03/07/2019 14:32:02,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562175121860,03/07/2019 17:32:01,1562175122454,-3,03/07/2019 14:32:02,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562175121860,03/07/2019 17:32:01,1562175122454,-3,03/07/2019 14:32:02,8449,8,questionnaire-zk38,,2760359,5cd8caa58dcfe200197d9881,766004,,complete,,5d1ce474f2b068001ab63588,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x667,after questionnairs,Demographics,2,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,18429
1,1562178730719,03/07/2019 18:32:10,1562178731550,1,03/07/2019 19:32:11,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
